source,metaedge,target
Compound::DB00661,CcSE,Side Effect::C0009938
Compound::DB00373,CcSE,Side Effect::C0011603
Compound::DB01029,CcSE,Side Effect::C0042075
Compound::DB00808,CcSE,Side Effect::C0232849
Compound::DB00575,CcSE,Side Effect::C0011603
Compound::DB00178,CcSE,Side Effect::C0033687
Compound::DB00384,CcSE,Side Effect::C0022660
Compound::DB01115,CcSE,Side Effect::C0003123
Compound::DB00790,CcSE,Side Effect::C0018621
Compound::DB00790,CcSE,Side Effect::C0034068
Compound::DB00881,CcSE,Side Effect::C0004604
Compound::DB00999,CcSE,Side Effect::C0151539
Compound::DB01275,CcSE,Side Effect::C0020580
Compound::DB01016,CcSE,Side Effect::C0162566
Compound::DB00491,CcSE,Side Effect::C0032266
Compound::DB01203,CcSE,Side Effect::C0030848
Compound::DB00796,CcSE,Side Effect::C0002962
Compound::DB01203,CcSE,Side Effect::C1291077
Compound::DB01016,CcSE,Side Effect::C0151474
Compound::DB00590,CcSE,Side Effect::C0684249
Compound::DB00175,CcSE,Side Effect::C0232462
Compound::DB00381,CcSE,Side Effect::C0011551
Compound::DB00598,CcSE,Side Effect::C0001824
Compound::DB00178,CcSE,Side Effect::C0011991
Compound::DB00177,CcSE,Side Effect::C0037763
Compound::DB00887,CcSE,Side Effect::C0242528
Compound::DB00627,CcSE,Side Effect::C0017181
Compound::DB00270,CcSE,Side Effect::C0016382
Compound::DB00999,CcSE,Side Effect::C0232493
Compound::DB00790,CcSE,Side Effect::C0030807
Compound::DB01120,CcSE,Side Effect::C0023530
Compound::DB00310,CcSE,Side Effect::C0012833
Compound::DB00222,CcSE,Side Effect::C0700590
Compound::DB01120,CcSE,Side Effect::C0019209
Compound::DB01120,CcSE,Side Effect::C0009806
Compound::DB01018,CcSE,Side Effect::C0018794
Compound::DB01029,CcSE,Side Effect::C0085633
Compound::DB00264,CcSE,Side Effect::C0003864
Compound::DB00627,CcSE,Side Effect::C0042267
Compound::DB00195,CcSE,Side Effect::C0009806
Compound::DB00227,CcSE,Side Effect::C0037199
Compound::DB01200,CcSE,Side Effect::C0004134
Compound::DB00622,CcSE,Side Effect::C0235467
Compound::DB00999,CcSE,Side Effect::C0740394
Compound::DB00195,CcSE,Side Effect::C2363730
Compound::DB08816,CcSE,Side Effect::C0267373
Compound::DB01162,CcSE,Side Effect::C0340865
Compound::DB00222,CcSE,Side Effect::C0020649
Compound::DB00373,CcSE,Side Effect::C0012833
Compound::DB00381,CcSE,Side Effect::C1443060
Compound::DB01039,CcSE,Side Effect::C3665347
Compound::DB00571,CcSE,Side Effect::C0812387
Compound::DB00584,CcSE,Side Effect::C0010200
Compound::DB00571,CcSE,Side Effect::C0042963
Compound::DB00661,CcSE,Side Effect::C0740481
Compound::DB00222,CcSE,Side Effect::C1443060
Compound::DB00966,CcSE,Side Effect::C0020443
Compound::DB00195,CcSE,Side Effect::C0030554
Compound::DB00672,CcSE,Side Effect::C0013395
Compound::DB00968,CcSE,Side Effect::C0037023
Compound::DB00678,CcSE,Side Effect::C0851578
Compound::DB00275,CcSE,Side Effect::C0018965
Compound::DB00178,CcSE,Side Effect::C0014591
Compound::DB00999,CcSE,Side Effect::C1167965
Compound::DB00973,CcSE,Side Effect::C0009450
Compound::DB00695,CcSE,Side Effect::C0041969
Compound::DB00590,CcSE,Side Effect::C0011570
Compound::DB00175,CcSE,Side Effect::C0014518
Compound::DB00758,CcSE,Side Effect::C0035078
Compound::DB00999,CcSE,Side Effect::C0857172
Compound::DB00542,CcSE,Side Effect::C0026826
Compound::DB00590,CcSE,Side Effect::C0036508
Compound::DB00270,CcSE,Side Effect::C0232487
Compound::DB00264,CcSE,Side Effect::C0264886
Compound::DB08860,CcSE,Side Effect::C0948594
Compound::DB01203,CcSE,Side Effect::C0013404
Compound::DB00331,CcSE,Side Effect::C0019158
Compound::DB01241,CcSE,Side Effect::C1443060
Compound::DB00412,CcSE,Side Effect::C0003862
Compound::DB00492,CcSE,Side Effect::C0017152
Compound::DB00436,CcSE,Side Effect::C0011603
Compound::DB00491,CcSE,Side Effect::C1112565
Compound::DB00584,CcSE,Side Effect::C0231528
Compound::DB00722,CcSE,Side Effect::C0009450
Compound::DB00590,CcSE,Side Effect::C0033774
Compound::DB00187,CcSE,Side Effect::C0041834
Compound::DB01275,CcSE,Side Effect::C0027497
Compound::DB00519,CcSE,Side Effect::C0236075
Compound::DB00627,CcSE,Side Effect::C0231528
Compound::DB00641,CcSE,Side Effect::C0014518
Compound::DB00722,CcSE,Side Effect::C0018099
Compound::DB01115,CcSE,Side Effect::C0020649
Compound::DB00590,CcSE,Side Effect::C0003864
Compound::DB00401,CcSE,Side Effect::C0017675
Compound::DB00195,CcSE,Side Effect::C0031350
Compound::DB00542,CcSE,Side Effect::C0000737
Compound::DB00571,CcSE,Side Effect::C0020517
Compound::DB00722,CcSE,Side Effect::C0037278
Compound::DB00790,CcSE,Side Effect::C0235416
Compound::DB01083,CcSE,Side Effect::C0036572
Compound::DB01115,CcSE,Side Effect::C0085932
Compound::DB00575,CcSE,Side Effect::C0860239
Compound::DB00758,CcSE,Side Effect::C0151529
Compound::DB00373,CcSE,Side Effect::C0232462
Compound::DB01083,CcSE,Side Effect::C0034886
Compound::DB00973,CcSE,Side Effect::C0030193
Compound::DB00774,CcSE,Side Effect::C0026821
Compound::DB01261,CcSE,Side Effect::C1510410
Compound::DB00178,CcSE,Side Effect::C0041834
Compound::DB00839,CcSE,Side Effect::C0162830
Compound::DB01083,CcSE,Side Effect::C0241863
Compound::DB00519,CcSE,Side Effect::C0858635
Compound::DB00758,CcSE,Side Effect::C0018939
Compound::DB01067,CcSE,Side Effect::C0020625
Compound::DB00222,CcSE,Side Effect::C1142412
Compound::DB00227,CcSE,Side Effect::C2047937
Compound::DB00881,CcSE,Side Effect::C0043352
Compound::DB00966,CcSE,Side Effect::C0016204
Compound::DB00999,CcSE,Side Effect::C0232462
Compound::DB00629,CcSE,Side Effect::C0020615
Compound::DB01067,CcSE,Side Effect::C0013404
Compound::DB00774,CcSE,Side Effect::C0042109
Compound::DB00880,CcSE,Side Effect::C0041834
Compound::DB00575,CcSE,Side Effect::C0264893
Compound::DB00700,CcSE,Side Effect::C0917801
Compound::DB01200,CcSE,Side Effect::C0018681
Compound::DB08816,CcSE,Side Effect::C0013395
Compound::DB01083,CcSE,Side Effect::C0235807
Compound::DB01136,CcSE,Side Effect::C0235490
Compound::DB00270,CcSE,Side Effect::C0040034
Compound::DB00177,CcSE,Side Effect::C0162429
Compound::DB00968,CcSE,Side Effect::C0004093
Compound::DB01115,CcSE,Side Effect::C0023530
Compound::DB00331,CcSE,Side Effect::C0003123
Compound::DB00401,CcSE,Side Effect::C0043144
Compound::DB00343,CcSE,Side Effect::C0015371
Compound::DB00790,CcSE,Side Effect::C0497247
Compound::DB01193,CcSE,Side Effect::C3665386
Compound::DB01067,CcSE,Side Effect::C0042963
Compound::DB00960,CcSE,Side Effect::C0851578
Compound::DB00695,CcSE,Side Effect::C0042963
Compound::DB01120,CcSE,Side Effect::C0151908
Compound::DB00343,CcSE,Side Effect::C0009806
Compound::DB00661,CcSE,Side Effect::C0231303
Compound::DB00960,CcSE,Side Effect::C0043352
Compound::DB01098,CcSE,Side Effect::C0003811
Compound::DB00187,CcSE,Side Effect::C0392162
Compound::DB00876,CcSE,Side Effect::C0030252
Compound::DB00542,CcSE,Side Effect::C0010200
Compound::DB00695,CcSE,Side Effect::C0011053
Compound::DB00790,CcSE,Side Effect::C0851578
Compound::DB00175,CcSE,Side Effect::C0151766
Compound::DB01115,CcSE,Side Effect::C0001824
Compound::DB00264,CcSE,Side Effect::C0018681
Compound::DB00373,CcSE,Side Effect::C2830004
Compound::DB00641,CcSE,Side Effect::C0028866
Compound::DB00790,CcSE,Side Effect::C0013404
Compound::DB01244,CcSE,Side Effect::C0011603
Compound::DB00178,CcSE,Side Effect::C0162429
Compound::DB00175,CcSE,Side Effect::C3665347
Compound::DB00590,CcSE,Side Effect::C1443060
Compound::DB01200,CcSE,Side Effect::C0003811
Compound::DB00343,CcSE,Side Effect::C0006444
Compound::DB01098,CcSE,Side Effect::C0011570
Compound::DB00808,CcSE,Side Effect::C0238242
Compound::DB00790,CcSE,Side Effect::C0013595
Compound::DB00222,CcSE,Side Effect::C0011609
Compound::DB01083,CcSE,Side Effect::C0232487
Compound::DB00187,CcSE,Side Effect::C0008031
Compound::DB00629,CcSE,Side Effect::C0085593
Compound::DB00808,CcSE,Side Effect::C0016204
Compound::DB00627,CcSE,Side Effect::C0151786
Compound::DB00622,CcSE,Side Effect::C0004238
Compound::DB00695,CcSE,Side Effect::C0877055
Compound::DB00195,CcSE,Side Effect::C0040046
Compound::DB00887,CcSE,Side Effect::C0040034
Compound::DB00661,CcSE,Side Effect::C0039070
Compound::DB04861,CcSE,Side Effect::C0030554
Compound::DB08860,CcSE,Side Effect::C0542476
Compound::DB00999,CcSE,Side Effect::C0013404
Compound::DB01162,CcSE,Side Effect::C0011570
Compound::DB00629,CcSE,Side Effect::C0042109
Compound::DB00627,CcSE,Side Effect::C0019158
Compound::DB00881,CcSE,Side Effect::C0015230
Compound::DB04861,CcSE,Side Effect::C0151904
Compound::DB00672,CcSE,Side Effect::C0001824
Compound::DB00519,CcSE,Side Effect::C0021775
Compound::DB00594,CcSE,Side Effect::C0242350
Compound::DB01039,CcSE,Side Effect::C0340726
Compound::DB01203,CcSE,Side Effect::C3665347
Compound::DB01193,CcSE,Side Effect::C0023380
Compound::DB00876,CcSE,Side Effect::C0235889
Compound::DB00758,CcSE,Side Effect::C0543467
Compound::DB00492,CcSE,Side Effect::C0041912
Compound::DB01039,CcSE,Side Effect::C2711227
Compound::DB00524,CcSE,Side Effect::C0039070
Compound::DB01120,CcSE,Side Effect::C0155365
Compound::DB00966,CcSE,Side Effect::C0178298
Compound::DB01275,CcSE,Side Effect::C0011570
Compound::DB01136,CcSE,Side Effect::C0042075
Compound::DB00373,CcSE,Side Effect::C0002994
Compound::DB00177,CcSE,Side Effect::C0027947
Compound::DB00973,CcSE,Side Effect::C0851341
Compound::DB00492,CcSE,Side Effect::C0162830
Compound::DB00310,CcSE,Side Effect::C0015230
Compound::DB01162,CcSE,Side Effect::C0006277
Compound::DB00175,CcSE,Side Effect::C0338656
Compound::DB00343,CcSE,Side Effect::C0034186
Compound::DB00575,CcSE,Side Effect::C0028734
Compound::DB00187,CcSE,Side Effect::C0042963
Compound::DB00722,CcSE,Side Effect::C0231218
Compound::DB00524,CcSE,Side Effect::C0031117
Compound::DB01083,CcSE,Side Effect::C0012813
Compound::DB00966,CcSE,Side Effect::C0948089
Compound::DB00629,CcSE,Side Effect::C0019521
Compound::DB00627,CcSE,Side Effect::C0151785
Compound::DB00661,CcSE,Side Effect::C0009806
Compound::DB00966,CcSE,Side Effect::C0151786
Compound::DB01018,CcSE,Side Effect::C0036974
Compound::DB00343,CcSE,Side Effect::C0242350
Compound::DB00222,CcSE,Side Effect::C0011991
Compound::DB00187,CcSE,Side Effect::C0013604
Compound::DB00175,CcSE,Side Effect::C2981158
Compound::DB00966,CcSE,Side Effect::C0000731
Compound::DB01193,CcSE,Side Effect::C0948594
Compound::DB01162,CcSE,Side Effect::C0948873
Compound::DB01029,CcSE,Side Effect::C0015967
Compound::DB00796,CcSE,Side Effect::C0020625
Compound::DB00178,CcSE,Side Effect::C0027947
Compound::DB00584,CcSE,Side Effect::C0040034
Compound::DB01120,CcSE,Side Effect::C0026946
Compound::DB00796,CcSE,Side Effect::C0041912
Compound::DB01203,CcSE,Side Effect::C0344232
Compound::DB00584,CcSE,Side Effect::C0242429
Compound::DB00598,CcSE,Side Effect::C0011570
Compound::DB00627,CcSE,Side Effect::C0030252
Compound::DB01029,CcSE,Side Effect::C0040586
Compound::DB00839,CcSE,Side Effect::C0853026
Compound::DB01120,CcSE,Side Effect::C0039231
Compound::DB01120,CcSE,Side Effect::C0009760
Compound::DB00627,CcSE,Side Effect::C0011849
Compound::DB01120,CcSE,Side Effect::C0003864
Compound::DB01018,CcSE,Side Effect::C0011603
Compound::DB00790,CcSE,Side Effect::C0423153
Compound::DB00999,CcSE,Side Effect::C0863084
Compound::DB01016,CcSE,Side Effect::C0009676
Compound::DB00401,CcSE,Side Effect::C0023067
Compound::DB00973,CcSE,Side Effect::C0005940
Compound::DB00571,CcSE,Side Effect::C0020615
Compound::DB08816,CcSE,Side Effect::C0009782
Compound::DB00973,CcSE,Side Effect::C0042109
Compound::DB01083,CcSE,Side Effect::C0030554
Compound::DB00594,CcSE,Side Effect::C0018681
Compound::DB00695,CcSE,Side Effect::C0857807
Compound::DB00492,CcSE,Side Effect::C0233494
Compound::DB01197,CcSE,Side Effect::C0151798
Compound::DB01115,CcSE,Side Effect::C0151826
Compound::DB01018,CcSE,Side Effect::C0015672
Compound::DB00343,CcSE,Side Effect::C0039231
Compound::DB00584,CcSE,Side Effect::C1167965
Compound::DB00903,CcSE,Side Effect::C0011991
Compound::DB00881,CcSE,Side Effect::C0032961
Compound::DB00758,CcSE,Side Effect::C0032285
Compound::DB00661,CcSE,Side Effect::C0700053
Compound::DB00629,CcSE,Side Effect::C0019080
Compound::DB01115,CcSE,Side Effect::C0043144
Compound::DB08816,CcSE,Side Effect::C0333291
Compound::DB00575,CcSE,Side Effect::C0877127
Compound::DB00222,CcSE,Side Effect::C0013404
Compound::DB00722,CcSE,Side Effect::C2363731
Compound::DB01136,CcSE,Side Effect::C0020621
Compound::DB00575,CcSE,Side Effect::C0011124
Compound::DB01023,CcSE,Side Effect::C0014591
Compound::DB01016,CcSE,Side Effect::C0020458
Compound::DB00695,CcSE,Side Effect::C0023218
Compound::DB00945,CcSE,Side Effect::C0857177
Compound::DB00598,CcSE,Side Effect::C0039070
Compound::DB00401,CcSE,Side Effect::C2830004
Compound::DB00178,CcSE,Side Effect::C1443060
Compound::DB01023,CcSE,Side Effect::C0000737
Compound::DB00695,CcSE,Side Effect::C0016204
Compound::DB00343,CcSE,Side Effect::C0392525
Compound::DB00401,CcSE,Side Effect::C0040822
Compound::DB00381,CcSE,Side Effect::C0042514
Compound::DB01197,CcSE,Side Effect::C0013395
Compound::DB00575,CcSE,Side Effect::C0521839
Compound::DB00524,CcSE,Side Effect::C0014591
Compound::DB01132,CcSE,Side Effect::C0917801
Compound::DB00722,CcSE,Side Effect::C0006444
Compound::DB00492,CcSE,Side Effect::C0018099
Compound::DB00903,CcSE,Side Effect::C0003123
Compound::DB04861,CcSE,Side Effect::C0011991
Compound::DB00700,CcSE,Side Effect::C0020621
Compound::DB00887,CcSE,Side Effect::C0038325
Compound::DB00731,CcSE,Side Effect::C0000737
Compound::DB00275,CcSE,Side Effect::C0020651
Compound::DB00796,CcSE,Side Effect::C0001824
Compound::DB00178,CcSE,Side Effect::C0231218
Compound::DB00178,CcSE,Side Effect::C0948089
Compound::DB01359,CcSE,Side Effect::C0476273
Compound::DB00401,CcSE,Side Effect::C0004134
Compound::DB00973,CcSE,Side Effect::C0023895
Compound::DB00790,CcSE,Side Effect::C0235431
Compound::DB00373,CcSE,Side Effect::C0344232
Compound::DB00627,CcSE,Side Effect::C0003962
Compound::DB01115,CcSE,Side Effect::C0039971
Compound::DB00678,CcSE,Side Effect::C0239377
Compound::DB00627,CcSE,Side Effect::C0006277
Compound::DB00175,CcSE,Side Effect::C0700590
Compound::DB01197,CcSE,Side Effect::C0020545
Compound::DB00270,CcSE,Side Effect::C0008031
Compound::DB00401,CcSE,Side Effect::C0020580
Compound::DB00177,CcSE,Side Effect::C0040034
Compound::DB00627,CcSE,Side Effect::C0019270
Compound::DB00264,CcSE,Side Effect::C0019158
Compound::DB00808,CcSE,Side Effect::C0009763
Compound::DB00175,CcSE,Side Effect::C0012833
Compound::DB00571,CcSE,Side Effect::C0428977
Compound::DB00722,CcSE,Side Effect::C0521839
Compound::DB00973,CcSE,Side Effect::C0151632
Compound::DB00790,CcSE,Side Effect::C0853619
Compound::DB00876,CcSE,Side Effect::C0040460
Compound::DB01016,CcSE,Side Effect::C0302295
Compound::DB01261,CcSE,Side Effect::C0040460
Compound::DB00310,CcSE,Side Effect::C0027497
Compound::DB00492,CcSE,Side Effect::C1390484
Compound::DB00175,CcSE,Side Effect::C0024141
Compound::DB00722,CcSE,Side Effect::C0232462
Compound::DB00175,CcSE,Side Effect::C0029089
Compound::DB01132,CcSE,Side Effect::C0033687
Compound::DB01261,CcSE,Side Effect::C0948594
Compound::DB00722,CcSE,Side Effect::C0011603
Compound::DB00492,CcSE,Side Effect::C0231528
Compound::DB00758,CcSE,Side Effect::C0178298
Compound::DB01067,CcSE,Side Effect::C0003467
Compound::DB01124,CcSE,Side Effect::C0030312
Compound::DB00966,CcSE,Side Effect::C0035455
Compound::DB01359,CcSE,Side Effect::C0011991
Compound::DB00575,CcSE,Side Effect::C0234458
Compound::DB00175,CcSE,Side Effect::C0002878
Compound::DB00227,CcSE,Side Effect::C0338656
Compound::DB01115,CcSE,Side Effect::C0038990
Compound::DB00178,CcSE,Side Effect::C0232487
Compound::DB01115,CcSE,Side Effect::C0151827
Compound::DB01098,CcSE,Side Effect::C0011603
Compound::DB00758,CcSE,Side Effect::C0038358
Compound::DB01162,CcSE,Side Effect::C0020458
Compound::DB01261,CcSE,Side Effect::C0948036
Compound::DB00722,CcSE,Side Effect::C0234215
Compound::DB00695,CcSE,Side Effect::C0853813
Compound::DB00436,CcSE,Side Effect::C0018099
Compound::DB00968,CcSE,Side Effect::C0011991
Compound::DB00678,CcSE,Side Effect::C0016053
Compound::DB00436,CcSE,Side Effect::C0232462
Compound::DB00177,CcSE,Side Effect::C0026821
Compound::DB01067,CcSE,Side Effect::C0013144
Compound::DB00575,CcSE,Side Effect::C0948786
Compound::DB01029,CcSE,Side Effect::C0039070
Compound::DB00598,CcSE,Side Effect::C0152031
Compound::DB00966,CcSE,Side Effect::C0020517
Compound::DB01120,CcSE,Side Effect::C0022408
Compound::DB01136,CcSE,Side Effect::C0035204
Compound::DB00178,CcSE,Side Effect::C0011606
Compound::DB00695,CcSE,Side Effect::C0020598
Compound::DB00175,CcSE,Side Effect::C0033774
Compound::DB00412,CcSE,Side Effect::C0033774
Compound::DB00973,CcSE,Side Effect::C0006826
Compound::DB01241,CcSE,Side Effect::C0242420
Compound::DB01120,CcSE,Side Effect::C1956346
Compound::DB00519,CcSE,Side Effect::C0031350
Compound::DB00661,CcSE,Side Effect::C0344232
Compound::DB00492,CcSE,Side Effect::C0085612
Compound::DB00790,CcSE,Side Effect::C0948089
Compound::DB00629,CcSE,Side Effect::C0853893
Compound::DB01200,CcSE,Side Effect::C0031046
Compound::DB01083,CcSE,Side Effect::C0542184
Compound::DB00284,CcSE,Side Effect::C0426576
Compound::DB00275,CcSE,Side Effect::C0948309
Compound::DB01200,CcSE,Side Effect::C0700200
Compound::DB01203,CcSE,Side Effect::C0004245
Compound::DB01124,CcSE,Side Effect::C0023530
Compound::DB00331,CcSE,Side Effect::C0042373
Compound::DB01083,CcSE,Side Effect::C0030305
Compound::DB00519,CcSE,Side Effect::C0000731
Compound::DB00177,CcSE,Side Effect::C0011991
Compound::DB00373,CcSE,Side Effect::C0003811
Compound::DB08882,CcSE,Side Effect::C1384353
Compound::DB01136,CcSE,Side Effect::C0036980
Compound::DB00492,CcSE,Side Effect::C0042769
Compound::DB00622,CcSE,Side Effect::C0042571
Compound::DB00903,CcSE,Side Effect::C0235416
Compound::DB00945,CcSE,Side Effect::C0020517
Compound::DB01197,CcSE,Side Effect::C0151786
Compound::DB00598,CcSE,Side Effect::C0151798
Compound::DB00222,CcSE,Side Effect::C0043352
Compound::DB00641,CcSE,Side Effect::C0015672
Compound::DB00876,CcSE,Side Effect::C0002994
Compound::DB00774,CcSE,Side Effect::C0017979
Compound::DB01197,CcSE,Side Effect::C0018790
Compound::DB00421,CcSE,Side Effect::C0023218
Compound::DB01203,CcSE,Side Effect::C0010200
Compound::DB00343,CcSE,Side Effect::C0344232
Compound::DB00722,CcSE,Side Effect::C0012833
Compound::DB00492,CcSE,Side Effect::C1260922
Compound::DB01197,CcSE,Side Effect::C0018524
Compound::DB01241,CcSE,Side Effect::C0025061
Compound::DB01023,CcSE,Side Effect::C2242996
Compound::DB08816,CcSE,Side Effect::C0015672
Compound::DB00695,CcSE,Side Effect::C0002878
Compound::DB00999,CcSE,Side Effect::C1318520
Compound::DB00178,CcSE,Side Effect::C0948050
Compound::DB01029,CcSE,Side Effect::C0858589
Compound::DB00401,CcSE,Side Effect::C0694547
Compound::DB00966,CcSE,Side Effect::C0030554
Compound::DB00960,CcSE,Side Effect::C0033860
Compound::DB00373,CcSE,Side Effect::C0036974
Compound::DB00629,CcSE,Side Effect::C0020517
Compound::DB00887,CcSE,Side Effect::C0014518
Compound::DB00887,CcSE,Side Effect::C0011603
Compound::DB01083,CcSE,Side Effect::C0042029
